"datetime","thing_id","value"
2023-08-17 17:09:55.681 +0700,"9ef2cf6c-5ba7-435f-bcbf-1e399ca28824",34.58
2023-08-17 17:10:23.323 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,34.54
2023-08-17 17:10:23.467 +0700,"2cea72ff-c106-476f-af23-21c7805d0019",34.54
2023-08-17 17:10:23.512 +0700,d8ef6363-1757-4573-8b12-32781658b999,34.62
2023-08-17 17:10:23.571 +0700,"9ef2cf6c-5ba7-435f-bcbf-1e399ca28824",34.62
2023-08-17 17:23:34.327 +0700,"624a2d2e-39a9-470e-b3f9-d7099100ff44",35.32
2023-08-17 17:25:23.437 +0700,"2cea72ff-c106-476f-af23-21c7805d0019",34.66
2023-08-17 17:25:23.587 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,34.58
2023-08-17 17:25:23.758 +0700,"9ef2cf6c-5ba7-435f-bcbf-1e399ca28824",34.66
2023-08-17 17:30:34.752 +0700,"624a2d2e-39a9-470e-b3f9-d7099100ff44",35.61
2023-08-17 17:30:34.819 +0700,"2cea72ff-c106-476f-af23-21c7805d0019",34.54
2023-08-17 17:30:35.223 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,34.7
2023-08-17 17:30:35.407 +0700,"2e44f7af-2dfd-4d12-b0b5-b499c98d5449",34.66
2023-08-17 17:30:35.547 +0700,db818c9d-d37f-4657-a5c1-b26dd169e4ee,34.54
2023-08-17 17:30:35.632 +0700,fc505267-6bd9-48f7-b5fc-e7dc4121e0ae,34.7
2023-08-17 17:30:36.181 +0700,"5615fafc-3d83-499e-90e4-eaf87e8e760a",34.54
2023-08-17 17:30:54.397 +0700,"5615fafc-3d83-499e-90e4-eaf87e8e760a",34.56
2023-08-17 17:34:11.362 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,34.8
2023-08-17 17:36:24.949 +0700,"15000dc0-3730-4895-a099-0fc7356ca30c",34.75
2023-08-17 17:36:43.163 +0700,e9275987-4b96-4d46-86e0-f8b33211a8fd,34.54
2023-08-17 17:37:25.425 +0700,d8ef6363-1757-4573-8b12-32781658b999,34.58
2023-08-17 17:37:25.552 +0700,fc505267-6bd9-48f7-b5fc-e7dc4121e0ae,34.53
2023-08-17 17:37:25.825 +0700,db818c9d-d37f-4657-a5c1-b26dd169e4ee,35.08
2023-08-17 17:37:25.855 +0700,"15000dc0-3730-4895-a099-0fc7356ca30c",34.78
2023-08-17 17:37:25.892 +0700,e9275987-4b96-4d46-86e0-f8b33211a8fd,34.75
2023-08-17 17:37:26.056 +0700,"2e44f7af-2dfd-4d12-b0b5-b499c98d5449",34.7
2023-08-17 17:37:26.334 +0700,"5615fafc-3d83-499e-90e4-eaf87e8e760a",35.32
2023-08-17 17:37:27.566 +0700,"9ef2cf6c-5ba7-435f-bcbf-1e399ca28824",34.75
2023-08-17 17:40:42.399 +0700,"2cea72ff-c106-476f-af23-21c7805d0019",34.87
2023-08-17 17:40:42.500 +0700,d8ef6363-1757-4573-8b12-32781658b999,34.74
2023-08-17 17:40:42.823 +0700,"2e44f7af-2dfd-4d12-b0b5-b499c98d5449",34.54
2023-08-17 17:40:42.926 +0700,db818c9d-d37f-4657-a5c1-b26dd169e4ee,35.07
2023-08-17 17:40:42.979 +0700,"9ef2cf6c-5ba7-435f-bcbf-1e399ca28824",34.99
2023-08-17 17:40:43.019 +0700,"624a2d2e-39a9-470e-b3f9-d7099100ff44",35.74
2023-08-17 17:40:43.088 +0700,"5615fafc-3d83-499e-90e4-eaf87e8e760a",35.32
2023-08-17 17:40:43.092 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,35.4
2023-08-17 17:40:43.209 +0700,e9275987-4b96-4d46-86e0-f8b33211a8fd,35.07
2023-08-17 17:40:43.700 +0700,fc505267-6bd9-48f7-b5fc-e7dc4121e0ae,34.55
2023-08-17 17:40:43.785 +0700,"5ba1102a-a47a-4da0-bf69-1460a2621e35",34.62
2023-08-17 17:41:09.996 +0700,d8ef6363-1757-4573-8b12-32781658b999,34.55
2023-08-17 17:41:54.540 +0700,"2e44f7af-2dfd-4d12-b0b5-b499c98d5449",34.55
2023-08-17 17:41:54.601 +0700,"624a2d2e-39a9-470e-b3f9-d7099100ff44",35.58
2023-08-17 17:41:54.778 +0700,"5615fafc-3d83-499e-90e4-eaf87e8e760a",35.4
2023-08-17 17:41:54.780 +0700,a3e4b4e1-0661-4d18-87ff-dc14218d6c95,35.06
2023-08-17 17:41:54.801 +0700,"15000dc0-3730-4895-a099-0fc7356ca30c",35.16
2023-08-17 17:41:54.826 +0700,db818c9d-d37f-4657-a5c1-b26dd169e4ee,35.11
2023-08-17 17:41:54.876 +0700,"2cea72ff-c106-476f-af23-21c7805d0019",34.78
2023-08-17 17:41:55.007 +0700,"9ef2cf6c-5ba7-435f-bcbf-1e399ca28824",34.79
2023-08-17 17:41:55.339 +0700,"2902441f-8120-4430-981b-feb9586f2a6c",34.54
2023-08-17 17:44:08.511 +0700,e9275987-4b96-4d46-86e0-f8b33211a8fd,35.12
2023-08-17 17:44:08.540 +0700,"2e44f7af-2dfd-4d12-b0b5-b499c98d5449",34.95
2023-08-17 17:44:08.757 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,34.66
2023-08-17 17:44:08.824 +0700,"5ba1102a-a47a-4da0-bf69-1460a2621e35",34.95
2023-08-17 17:44:08.832 +0700,d8ef6363-1757-4573-8b12-32781658b999,35.08
2023-08-17 17:44:08.911 +0700,"15000dc0-3730-4895-a099-0fc7356ca30c",35.06
2023-08-17 17:44:08.958 +0700,"2902441f-8120-4430-981b-feb9586f2a6c",34.54
2023-08-17 17:44:09.048 +0700,"2cea72ff-c106-476f-af23-21c7805d0019",34.81
2023-08-17 17:44:09.235 +0700,"624a2d2e-39a9-470e-b3f9-d7099100ff44",35.9
2023-08-17 17:44:09.278 +0700,fc505267-6bd9-48f7-b5fc-e7dc4121e0ae,34.78
2023-08-17 17:44:09.287 +0700,"5615fafc-3d83-499e-90e4-eaf87e8e760a",35.07
2023-08-17 17:44:09.468 +0700,fc505267-6bd9-48f7-b5fc-e7dc4121e0ae,34.78
2023-08-17 17:44:09.515 +0700,"5ba1102a-a47a-4da0-bf69-1460a2621e35",34.99
2023-08-17 17:45:44.774 +0700,"5ba1102a-a47a-4da0-bf69-1460a2621e35",35.08
2023-08-17 17:46:46.397 +0700,"5ba1102a-a47a-4da0-bf69-1460a2621e35",35.06
2023-08-17 17:50:07.868 +0700,d7b47b53-44a3-4aac-a086-e56cd51ed0d3,34.87
2023-08-17 17:51:01.282 +0700,"2902441f-8120-4430-981b-feb9586f2a6c",34.56
2023-08-17 17:52:00.511 +0700,"9ef2cf6c-5ba7-435f-bcbf-1e399ca28824",35.07
2023-08-17 17:53:56.492 +0700,c325b584-10b8-4311-aec3-ade110da9d54,34.7
2023-08-17 17:54:26.734 +0700,"2e44f7af-2dfd-4d12-b0b5-b499c98d5449",34.91
2023-08-17 17:54:54.888 +0700,fc505267-6bd9-48f7-b5fc-e7dc4121e0ae,34.79
2023-08-18 15:07:32.618 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.56
2023-08-18 15:07:34.689 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.56
2023-08-18 15:07:35.360 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,34.8
2023-08-18 15:22:35.663 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",35.0
2023-08-18 15:37:36.385 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.8
2023-08-18 15:37:36.548 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,34.66
2023-08-18 15:37:45.666 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.8
2023-08-18 15:37:45.824 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,34.7
2023-08-18 15:48:57.985 +0700,"24a7594a-3300-4bd7-a8fa-f4eddc2988c1",34.56
2023-08-18 15:53:58.779 +0700,b5f64c8e-01d0-465a-af6f-63664db94c15,34.78
2023-08-18 16:03:24.892 +0700,e51c7d7d-b755-4326-94eb-95957684b91a,34.55
